constParams1.beta deg,globalForce1.F N,time s,revoluteJoint3.phiRel rad,prismaticJoint1.xRel m
7.0,185,0.911000000000001,-1.57256147465076,1.81855988812848
7.5,185,0.920000000000001,-1.57047176174117,1.84028690815561
8.0,185,0.930000000000001,-1.570284172969,1.864277014314
8.5,185,0.941000000000001,-1.57166368395756,1.89056250280917
9.0,185,0.952000000000001,-1.5704977749632,1.916827637254
9.5,185,0.964000000000001,-1.57038593012918,1.94544443814329
10.0,185,0.977000000000001,-1.57099009762605,1.97647485204264
10.5,185,0.991000000000001,-1.57192494271821,2.00995462827118
11.0,185,1.006,-1.57271615020451,2.04592547623714
11.5,185,1.021,-1.56896172597866,2.08179382916254
12.0,185,1.039,-1.57147947274381,2.1254516057166
12.5,185,1.05799999999999,-1.57185747644328,2.17176016768769
13.0,185,1.07899999999999,-1.57257371284632,2.22339387985468
13.5,185,1.10199999999999,-1.57231391146916,2.2804856951511
14.0,185,1.12699999999999,-1.56917431018713,2.34296128850922
14.5,185,1.15699999999998,-1.5721141205454,2.41996596524472
15.0,185,1.18999999999998,-1.56961083732298,2.50554139968564
15.5,185,1.22999999999998,-1.57146632802031,2.61232049265196
16.0,185,1.27799999999997,-1.57252848653115,2.74397798110092
16.5,185,1.33699999999996,-1.56899118360612,2.91087895220167
17.0,185,1.41799999999995,-1.57154841757268,3.15198986595758
17.5,185,1.53899999999994,-1.57229781539415,3.53588299683413
18.0,185,1.78599999999991,-1.56996327108687,4.41196735341199
18.5,185,1.99199999999989,1.57027870871678,3.5635384951048
19.0,185,1.68299999999993,1.57156682270292,2.36278500133593
19.5,185,1.54899999999994,1.57110708022772,1.90874883436844
20.0,185,1.46299999999995,1.57177938799495,1.63996776358092
7.0,190,0.900000000000001,-1.56941633636322,1.82040832428169
7.5,190,0.909000000000001,-1.56916252596978,1.84252363477604
8.0,190,0.919000000000001,-1.57097108444134,1.86698493507477
8.5,190,0.929000000000001,-1.57065157026671,1.89141938926792
9.0,190,0.940000000000001,-1.57191372991487,1.91821939143637
9.5,190,0.951000000000001,-1.57059581357358,1.9449907110958
10.0,190,0.963000000000001,-1.57032879092656,1.97417067853613
10.5,190,0.976000000000001,-1.57075877144955,2.00583049313188
11.0,190,0.990000000000001,-1.57149680145976,2.04000198551611
11.5,190,1.005,-1.57206583976055,2.07672533361367
12.0,190,1.021,-1.57190188868491,2.11603759961552
12.5,190,1.038,-1.57029756511183,2.15792578409096
13.0,190,1.05699999999999,-1.57032516565588,2.20523125942119
13.5,190,1.07799999999999,-1.57065785166812,2.25802060697326
14.0,190,1.10099999999999,-1.56989146743793,2.31635912533618
14.5,190,1.12699999999999,-1.57004222015632,2.38327746692594
15.0,190,1.15699999999998,-1.57216430149823,2.46205284603321
15.5,190,1.19099999999998,-1.57248643903802,2.55283445376029
16.0,190,1.22999999999998,-1.56931275421524,2.65889956958297
16.5,190,1.27899999999997,-1.57231742370176,2.79712237276327
17.0,190,1.33899999999996,-1.56975328390103,2.97157333291406
17.5,190,1.42099999999995,-1.57112601810327,3.22234287253646
18.0,190,1.54499999999994,-1.57209694504617,3.62739764881677
18.5,190,1.80499999999991,-1.56902339854127,4.58113949610128
19.0,190,1.96699999999989,1.57026986518328,3.57592116434869
19.5,190,1.67599999999993,1.57002336330203,2.42466785413677
20.0,190,1.54599999999994,1.57256778750366,1.97432867053961
7.0,195,0.891000000000001,-1.57241232723964,1.82585157411892
7.5,195,0.899000000000001,-1.56999480231122,1.8460981166294
8.0,195,0.908000000000001,-1.56964026652415,1.86859657357856
8.5,195,0.918000000000001,-1.57133594582271,1.89351301360012
9.0,195,0.928000000000001,-1.57089129643263,1.91839520872498
9.5,195,0.939000000000001,-1.57199911914976,1.9456920314683
10.0,195,0.950000000000001,-1.57054967512828,1.97297675146434
10.5,195,0.962000000000001,-1.57011599006188,2.00271756043539
11.0,195,0.975000000000001,-1.57035838070819,2.03500510178911
11.5,195,0.989000000000001,-1.57088783109589,2.06986081640467
12.0,195,1.004,-1.571233146015,2.1073369267794
12.5,195,1.02,-1.5707851243016,2.14744460584731
13.0,195,1.038,-1.57271154454194,2.19304180656363
13.5,195,1.05699999999999,-1.5722527279259,2.24136003231882
14.0,195,1.07799999999999,-1.57225269926932,2.29535741984424
14.5,195,1.10099999999999,-1.57093680373579,2.35500564500716
15.0,195,1.12699999999999,-1.57049911189272,2.42346197271874
15.5,195,1.15699999999998,-1.57182675782184,2.5040278703994
16.0,195,1.19099999999998,-1.57113337400169,2.59688749607425
16.5,195,1.23099999999998,-1.57033748135251,2.70876960657721
17.0,195,1.27999999999997,-1.57141420782137,2.85024150111839
17.5,195,1.34099999999996,-1.56956795249718,3.03242747786265
18.0,195,1.42399999999995,-1.56929562123957,3.29284424471813
18.5,195,1.55099999999994,-1.56925526095257,3.71949541099652
19.0,195,1.82799999999991,-1.57209521825232,4.77218515236269
19.5,195,1.9429999999999,1.56953939728491,3.58826073788238
20.0,195,1.66899999999993,1.56969463274814,2.48562873857601
7.0,200,0.881000000000001,-1.56990442997894,1.82811269536918
7.5,200,0.889000000000001,-1.56905669746147,1.84868017107315
8.0,200,0.898000000000001,-1.57045886566641,1.87163654736713
8.5,200,0.907000000000001,-1.57000861658131,1.89452505260353
9.0,200,0.917000000000001,-1.5715742482701,1.91987958284291
9.5,200,0.927000000000001,-1.57099629645076,1.94520530436879
10.0,200,0.938000000000001,-1.57197528443005,1.97302242326831
10.5,200,0.949000000000001,-1.57035371159582,2.00078481235396
11.0,200,0.961000000000001,-1.56974247357769,2.03108272135063
11.5,200,0.974000000000001,-1.56978605057862,2.06399023761602
12.0,200,0.988000000000001,-1.57010239411362,2.09950882515147
12.5,200,1.003,-1.57018982058705,2.13773590959852
13.0,200,1.019,-1.56946404043537,2.1786272094564
13.5,200,1.037,-1.57104876920156,2.22517237001317
14.0,200,1.05599999999999,-1.57022758582382,2.27447985067466
14.5,200,1.07699999999999,-1.56975529719102,2.32956171964045
15.0,200,1.10099999999999,-1.57172405498748,2.39356870265935
15.5,200,1.12699999999999,-1.57064875990264,2.46355890011162
16.0,200,1.15699999999998,-1.57109591993508,2.54588565066752
16.5,200,1.19099999999998,-1.56930410826203,2.64078031088526
17.0,200,1.23199999999998,-1.57082658372061,2.75863620276022
17.5,200,1.28099999999997,-1.56980840152939,2.90334228440756
18.0,200,1.34399999999996,-1.57221341461371,3.09712879226685
18.5,200,1.42799999999995,-1.56981172832509,3.36754860294363
19.0,200,1.55899999999994,-1.57118154946621,3.82077088197821
19.5,200,1.85399999999991,-1.5702822529186,4.98101205972962
20.0,200,1.9209999999999,1.57139505153329,3.60583375006918
